season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct,adj_offense_pctile,adj_defense_pctile,adj_margin_pctile,turnover_pct_pctile,off_rebound_pct_pctile,def_rebound_pct_pctile,ft_pct_pctile,scoring_balance,neutral_win_pct,road_win_pct,road_neutral_win_pct,defense_score,efficiency_score,guard_play_score,clutch_score,rebounding_score,region_bias_score,committee_alignment_score,model_vs_committee_gap,pbp_composite,contender_score,upset_risk_score,expected_round,predicted_seed_line,title_darkhorse_flag,fraud_favorite_flag,dangerous_low_seed_flag,underseeded_flag,overseeded_flag,model_rank
2026,UNC Asheville,8,15,327,0.469,-7.0,-3.87,73.4,72.9,68.7,35.1,33.6,40.0,29.8,31.3,17.4,103.6,110.6,,,,,,,,,,,,,65.8,15.5,32.6,1.0,0.5,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,-12.5,0.3193,51.0,51.3,59.726027397260275,65.89041095890411,69.04109589041096,70.0,45.34246575342466,33.28767123287671,83.56164383561644,,0.5,0.5,0.5,48.0,42.0,40.2,51.8,54.4,50.1,57.3,-15.3,50.0,46.6,54.2,R32,6,False,False,False,False,True,219
2026,Boston College,4,11,26,0.355,1.6,6.67,67.4,70.7,65.3,29.4,42.4,32.4,28.3,28.6,15.4,102.9,101.3,,,,,,,,,,158.0,,,66.9,14.9,31.9,0.5,0.0,-15.5,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,0.5468,47.0,48.9,61.78082191780822,29.315068493150687,39.45205479452055,38.21917808219178,57.80821917808219,63.15068493150685,98.4931506849315,,0.5,0.5,0.5,58.1,52.0,38.8,31.5,44.3,50.1,40.9,11.1,50.0,46.5,55.6,R32,8,False,False,False,False,False,220
2026,Weber State,10,16,349,0.5,-2.5,-2.58,81.2,77.3,73.4,34.8,32.8,39.0,32.0,27.5,15.8,110.4,112.9,,,,,,,,,,202.0,,,69.6,16.2,33.3,0.5,0.5,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,0.4369,51.6,54.3,32.32876712328767,77.3972602739726,53.15068493150685,44.109589041095894,27.397260273972602,71.36986301369863,40.821917808219176,,0.5,0.5,0.5,38.6,39.8,54.6,54.5,52.3,50.1,40.2,-0.4,50.0,46.4,53.1,R32,8,False,False,False,False,False,221
2026,Florida Atlantic,9,18,89,0.545,5.0,1.95,78.7,74.3,71.0,33.4,38.7,32.6,31.8,28.5,17.3,110.7,105.7,,,,,,,,,,123.0,,,70.8,15.8,34.1,0.0,0.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,0.6299,52.2,50.1,31.36986301369863,44.52054794520548,32.32876712328767,68.9041095890411,28.356164383561644,64.65753424657534,64.52054794520548,,0.5,0.5,0.5,46.9,57.6,41.7,22.0,58.4,50.1,52.7,4.9,50.0,46.4,58.4,R32,7,False,False,False,False,False,222
2026,Cal Poly,10,14,36,0.424,-4.9,-0.19,82.1,85.0,78.7,33.5,52.7,35.3,30.1,29.9,20.0,108.5,113.4,,,,,,,,,,225.0,,,75.2,16.2,34.9,1.0,0.8,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,-11.6,0.3774,51.8,53.9,38.082191780821915,79.72602739726027,62.054794520547944,96.43835616438356,42.054794520547944,49.45205479452055,2.4657534246575343,,0.5,0.5,0.5,33.5,35.2,47.4,73.7,51.6,50.1,38.7,-3.5,50.0,46.3,51.1,R32,9,False,False,False,False,False,223
2026,Washington State,7,12,348,0.375,3.6,5.12,76.1,77.5,74.2,36.5,44.8,30.2,29.5,28.2,18.4,113.5,109.9,,,,,,,,,,145.0,,,68.8,14.6,35.4,0.5,0.0,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,-11.2,0.5913,54.7,52.6,23.28767123287671,64.24657534246575,34.794520547945204,82.87671232876713,47.80821917808219,67.8082191780822,32.87671232876712,,0.5,0.5,0.5,33.0,54.8,49.2,42.3,48.1,50.1,43.6,11.2,50.0,46.3,54.4,R32,8,False,False,False,False,False,224
2026,Duquesne,9,18,75,0.545,3.5,2.36,78.3,75.2,71.39999999999999,33.2,44.5,38.8,30.1,29.6,17.9,110.3,106.8,,,,,,,,,,133.0,,,70.3,18.2,35.2,0.0,0.333,10.3,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,0.5933,52.7,52.4,32.73972602739726,49.726027397260275,35.06849315068493,76.98630136986301,42.054794520547944,51.78082191780822,62.054794520547944,,0.5,0.5,0.5,47.4,56.0,39.9,26.5,56.2,50.1,54.5,1.5,50.0,46.3,57.8,R32,7,False,False,False,False,False,225
2026,Louisiana Tech,11,20,153,0.588,-3.8,-2.96,69.9,65.0,66.7,28.9,33.5,33.5,35.9,31.1,18.8,100.9,104.7,,,,,,,,,,209.0,,,65.2,18.0,34.3,1.0,1.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.3962,47.7,48.6,68.76712328767123,41.50684931506849,58.49315068493151,88.21917808219179,6.438356164383562,35.205479452054796,95.47945205479452,,0.5,0.5,0.5,54.4,36.2,26.7,50.1,73.4,50.1,46.5,-10.3,50.0,46.1,57.9,R32,8,False,False,False,False,False,226
2026,Kansas City,1,4,134,0.129,-19.65,-1.9,69.3,83.9,67.60000000000001,30.1,22.3,18.7,10.5,22.8,13.1,68.7,84.5,,,,,,,,,,,,,,,,0.5,0.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53424657534246,17.26027397260274,95.8904109589041,16.986301369863014,94.24657534246576,97.26027397260275,91.36986301369862,,0.5,0.5,0.5,53.5,62.3,45.8,37.0,4.6,50.1,44.7,17.6,50.0,46.0,50.4,R32,8,False,False,False,True,False,227
2026,Youngstown State,8,15,365,0.469,-1.5,-4.62,78.0,73.1,73.9,33.8,49.4,31.4,30.4,30.7,18.8,106.2,107.7,,,,,,,,,,219.0,,,68.2,17.8,35.5,0.5,0.75,11.8,,,,,,,,,,,,,,,,,,,,,,,,,-12.5,0.4597,53.7,52.3,47.12328767123288,54.38356164383562,50.41095890410959,88.21917808219179,39.178082191780824,38.49315068493151,36.02739726027397,,0.5,0.5,0.5,46.3,37.9,43.2,51.8,59.1,50.1,37.2,0.7,50.0,46.0,55.2,R32,9,False,False,False,False,False,228
2026,Howard,11,23,116,0.697,-3.8,-11.83,77.5,67.8,73.1,35.3,34.3,42.4,36.2,31.9,19.9,102.7,106.5,,,,,,,,,,203.0,,,70.1,21.0,30.1,0.0,0.5,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,0.3993,51.0,47.6,62.87671232876713,47.26027397260274,58.49315068493151,96.16438356164385,4.657534246575342,24.65753424657534,44.794520547945204,,0.5,0.5,0.5,61.7,33.1,41.7,30.9,77.8,50.1,41.1,-8.0,50.0,45.9,60.1,R32,8,False,False,False,False,False,229
2026,UC Davis,11,19,320,0.576,0.2,-1.11,77.6,75.1,75.0,34.9,43.6,40.9,26.1,30.5,18.0,108.0,107.8,,,,,,,,,,178.0,,,69.4,19.8,34.8,0.0,0.167,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.5051,52.1,52.4,40.0,55.205479452054796,43.013698630136986,78.4931506849315,72.87671232876713,40.273972602739725,21.91780821917808,,0.5,0.5,0.5,50.1,47.2,50.0,34.8,44.8,50.1,46.3,0.9,50.0,45.8,55.4,R32,8,False,False,False,False,False,230
2026,Eastern Washington,11,14,82,0.424,-0.1,-0.47,78.1,79.0,74.3,36.4,34.6,35.3,31.5,31.5,17.9,112.5,112.6,,,,,,,,,,204.0,,,68.8,16.5,35.5,0.0,0.4,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,0.4973,54.0,54.9,26.71232876712329,75.75342465753425,45.34246575342466,76.98630136986301,30.82191780821918,31.36986301369863,30.82191780821918,,0.5,0.5,0.5,39.6,44.1,51.0,36.5,66.4,50.1,39.2,4.9,50.0,45.8,57.7,R32,9,False,False,False,False,False,231
2026,Drexel,10,17,73,0.515,-4.73,-4.48,68.1,67.3,66.10000000000001,35.0,22.3,17.4,10.8,24.4,12.5,66.8,68.6,,,,,,,,,,212.0,,,,,,0.0,0.333,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.63013698630137,3.287671232876712,61.64383561643836,14.794520547945206,92.87671232876711,91.0958904109589,96.84931506849314,,0.5,0.5,0.5,59.8,56.8,51.1,27.2,14.3,50.1,36.1,20.7,50.0,45.8,52.6,R32,9,False,False,False,True,False,232
2026,Saint Peter's,14,17,262,0.586,-6.5,-7.58,70.8,68.4,73.3,31.0,38.7,35.5,37.0,34.7,17.7,102.7,109.2,,,,,,,,,,233.0,,,66.4,20.0,32.1,0.0,0.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.3295,46.4,48.1,62.87671232876713,59.726027397260275,66.98630136986301,73.6986301369863,4.10958904109589,7.9452054794520555,42.054794520547944,,0.5,0.5,0.5,60.8,28.0,42.1,35.4,82.2,50.1,31.8,-3.8,50.0,45.6,60.4,R32,10,False,False,False,False,False,233
2026,Sacramento State,6,10,256,0.323,-8.7,-0.06,77.7,82.0,77.7,31.9,35.6,41.2,25.2,33.4,14.1,105.0,113.7,,,,,,,,,,269.0,,,72.7,17.1,35.2,0.5,0.0,-15.6,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,0.2852,47.0,55.0,53.013698630136986,82.32876712328768,74.24657534246575,23.424657534246577,75.89041095890411,12.73972602739726,5.068493150684931,,0.5,0.5,0.5,48.0,25.3,62.9,59.9,46.8,50.1,21.8,3.5,50.0,45.5,52.3,R32,11,False,False,False,False,False,234
2026,Kennesaw State,10,21,136,0.618,0.0,-1.99,83.4,76.1,69.1,33.7,43.7,44.2,35.4,30.2,16.8,109.4,109.4,,,,,,,,,,155.0,,,72.5,15.9,35.0,0.0,0.333,13.7,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.4976,50.5,49.1,35.89041095890411,61.64383561643836,44.24657534246575,58.082191780821915,8.082191780821917,45.06849315068493,79.72602739726027,,0.5,0.5,0.5,43.9,47.2,41.8,24.7,72.0,50.1,51.5,-4.3,50.0,44.8,61.3,R32,7,False,False,False,False,False,235
2026,Missouri State,8,16,185,0.471,-2.5,-1.39,75.0,73.6,67.7,32.4,41.0,44.3,32.2,31.4,16.9,107.9,110.4,,,,,,,,,,206.0,,,66.6,17.1,35.2,0.5,0.667,4.3,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,0.4344,50.3,52.2,40.54794520547945,65.34246575342466,53.15068493150685,60.95890410958904,26.027397260273972,32.054794520547944,90.41095890410958,,0.5,0.5,0.5,46.3,39.9,37.2,40.5,66.7,50.1,42.8,-2.9,50.0,44.6,59.2,R32,8,False,False,False,False,False,236
2026,Montana,10,18,187,0.529,-0.4,-0.45,77.3,74.6,77.0,36.7,41.5,35.8,21.3,29.4,19.7,106.4,106.8,,,,,,,,,,194.0,,,70.2,15.0,33.4,0.0,0.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.489,55.8,51.4,46.16438356164384,49.726027397260275,46.438356164383556,94.65753424657535,81.64383561643835,53.6986301369863,7.808219178082192,,0.5,0.5,0.5,44.7,44.7,51.4,43.1,35.5,50.1,47.3,-2.6,50.0,44.6,54.4,R32,7,False,False,False,False,False,237
2026,Texas State,11,19,310,0.594,-5.7,-6.68,73.9,71.0,75.9,32.2,24.6,34.0,33.9,28.4,18.6,103.6,109.3,,,,,,,,,,,,,67.1,18.5,35.7,0.0,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,0.3517,50.0,52.0,59.726027397260275,60.68493150684932,63.97260273972603,86.57534246575342,14.931506849315069,66.02739726027397,13.972602739726028,,0.5,0.5,0.5,39.1,43.6,45.7,41.1,57.7,50.1,60.7,-17.1,50.0,44.6,57.6,R32,6,False,False,False,False,True,238
2026,Coastal Carolina,11,19,54,0.594,-5.7,-5.77,73.3,72.6,72.89999999999999,33.5,43.1,32.3,26.9,27.6,15.2,101.2,106.9,,,,,,,,,,229.0,,,68.1,12.3,32.8,0.667,0.667,1.7,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,0.3455,47.9,46.8,67.26027397260273,50.68493150684932,63.97260273972603,34.657534246575345,67.94520547945206,70.54794520547945,47.671232876712324,,0.5,0.5,0.5,46.5,30.3,53.8,64.8,32.2,50.1,38.6,-8.3,50.0,44.5,51.4,R32,9,False,False,False,False,False,239
2026,Manhattan,8,12,160,0.375,-17.5,-7.89,74.0,78.9,79.5,32.0,37.1,34.0,28.6,37.0,15.6,103.6,121.1,,,,,,,,,,,,,69.0,16.7,36.6,0.5,0.0,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,0.1429,47.9,53.9,59.726027397260275,96.43835616438356,93.01369863013699,41.64383561643836,55.205479452054796,1.36986301369863,0.821917808219178,,0.5,0.5,0.5,40.2,26.0,59.3,58.0,56.3,50.1,43.3,-17.3,50.0,44.4,54.9,R32,8,False,False,False,False,True,240
2026,Iona,10,18,125,0.563,-6.0,-7.98,73.8,73.1,70.7,35.1,45.9,29.3,27.8,31.2,17.2,103.7,109.7,,,,,,,,,,237.0,,,70.1,16.6,30.6,1.0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-10.3,0.3457,51.9,48.9,59.178082191780824,63.15068493150685,65.20547945205479,67.3972602739726,60.95890410958904,34.38356164383561,66.84931506849315,,0.5,0.5,0.5,52.9,28.0,44.2,58.6,47.8,50.1,33.5,-5.5,50.0,44.4,54.6,R32,9,False,False,False,False,False,241
2026,Stony Brook,9,17,297,0.531,-4.9,-3.67,71.7,71.2,72.2,34.8,45.8,28.4,28.0,32.4,16.8,104.8,109.7,,,,,,,,,,232.0,,,67.1,17.1,35.7,0.5,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,0.3716,50.2,50.7,54.109589041095894,63.15068493150685,62.054794520547944,58.082191780821915,59.726027397260275,19.863013698630137,54.794520547945204,,0.5,0.5,0.5,48.7,32.2,48.3,48.3,54.0,50.1,35.8,-3.6,50.0,44.3,56.5,R32,9,False,False,False,False,False,242
2026,Georgia State,7,10,102,0.313,-12.3,-4.57,70.4,74.7,78.4,30.6,42.4,37.2,27.7,33.6,15.9,98.6,110.9,,,,,,,,,,307.0,,,68.9,16.4,33.1,0.5,0.667,2.3,,,,,,,,,,,,,,,,,,,,,,,,,-17.6,0.2053,44.2,50.6,76.43835616438356,67.67123287671232,83.83561643835617,46.16438356164384,61.917808219178085,12.054794520547945,3.287671232876712,,0.5,0.5,0.5,54.4,13.5,56.5,67.1,51.4,50.1,18.7,-5.2,50.0,44.2,53.6,R32,12,False,False,False,False,False,243
2026,American,9,16,9,0.5,-6.0,-6.22,74.6,71.3,75.1,33.0,46.5,28.7,26.9,29.4,15.6,105.4,111.4,,,,,,,,,,256.0,,,67.7,19.2,35.5,0.5,0.667,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,-11.6,0.3442,51.5,54.4,51.369863013698634,70.0,65.20547945205479,41.64383561643836,67.94520547945206,53.6986301369863,20.82191780821918,,0.5,0.5,0.5,44.0,27.3,56.8,63.0,37.9,50.1,30.7,-3.4,50.0,43.9,52.8,R32,10,False,False,False,False,False,244
2026,SIU Edwardsville,12,19,285,0.594,-7.8,-10.24,71.0,64.7,67.5,35.0,36.2,30.6,30.1,31.6,17.9,98.5,106.3,,,,,,,,,,259.0,,,65.4,17.0,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,0.2949,49.5,45.6,76.84931506849315,46.16438356164384,71.5068493150685,76.98630136986301,42.054794520547944,30.0,92.05479452054794,,0.5,0.5,0.5,59.7,21.8,36.5,59.4,56.5,50.1,33.2,-11.4,50.0,43.9,56.4,R32,9,False,False,False,False,False,245
2026,James Madison,9,18,132,0.545,-3.7,-5.24,74.5,73.8,70.6,35.4,42.5,35.9,30.6,29.5,17.3,109.0,112.7,,,,,,,,,,208.0,,,66.9,12.8,32.7,1.0,0.5,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.2,0.4045,53.1,49.0,36.84931506849315,76.43835616438356,57.80821917808219,68.9041095890411,37.534246575342465,52.465753424657535,68.08219178082192,,0.5,0.5,0.5,38.1,34.9,44.0,56.3,53.5,50.1,39.1,-4.2,50.0,43.7,56.2,R32,9,False,False,False,False,False,246
2026,Cal State Northridge,12,20,39,0.588,-0.2,-1.26,81.4,79.8,66.7,32.4,33.1,35.3,32.3,26.0,17.8,107.7,107.9,,,,,,,,,,188.0,,,74.7,16.2,34.5,1.0,0.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.4931,51.0,51.6,41.369863013698634,56.02739726027397,45.75342465753425,75.20547945205479,25.205479452054796,81.78082191780823,95.47945205479452,,0.5,0.5,0.5,38.3,45.3,32.6,49.3,51.2,50.1,50.2,-4.9,50.0,43.7,57.4,R32,7,False,False,False,False,False,247
2026,La Salle,5,9,139,0.281,-3.2,4.01,67.1,74.1,72.39999999999999,30.2,31.8,37.4,33.5,31.6,18.3,105.3,108.5,,,,,,,,,,246.0,,,66.5,17.1,35.9,0.5,0.0,-38.0,,,,,,,,,,,,,,,,,,,,,,,,,-13.8,0.4165,45.4,54.5,52.19178082191781,58.21917808219178,56.16438356164384,81.78082191780823,16.301369863013697,30.0,52.87671232876713,,0.5,0.5,0.5,45.7,37.2,37.3,36.9,71.2,50.1,27.1,10.1,50.0,43.6,61.2,R32,10,False,False,False,False,False,248
2026,West Georgia,8,15,350,0.469,-11.3,-5.77,76.6,79.6,70.0,33.1,33.0,29.2,31.5,29.0,15.9,101.8,113.1,,,,,,,,,,,,,70.1,14.7,33.1,1.0,0.4,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,-12.4,0.2311,49.6,53.4,65.34246575342466,78.4931506849315,80.95890410958904,46.16438356164384,30.82191780821918,59.178082191780824,72.6027397260274,,0.5,0.5,0.5,38.5,34.3,45.4,57.4,49.5,50.1,53.3,-19.0,50.0,43.6,55.7,R32,7,False,False,False,False,True,249
2026,Morehead State,15,20,189,0.606,-11.4,-7.55,75.3,74.7,73.4,32.0,30.5,37.7,35.8,35.8,18.0,105.6,117.0,,,,,,,,,,264.0,,,66.3,15.4,34.5,1.0,0.6,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,0.2359,49.2,50.2,50.273972602739725,90.0,81.5068493150685,78.4931506849315,7.123287671232877,3.287671232876712,40.821917808219176,,0.5,0.5,0.5,40.6,18.7,42.1,63.9,79.6,50.1,32.2,-13.5,50.0,43.6,58.7,R32,10,False,False,False,False,False,250
2026,Elon,6,14,83,0.438,-6.4,-3.0,78.1,77.9,72.2,34.3,43.2,33.5,32.2,33.5,15.9,109.6,116.0,,,,,,,,,,223.0,,,67.8,16.4,36.5,0.5,0.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,0.3415,52.2,54.0,34.794520547945204,87.3972602739726,66.3013698630137,46.16438356164384,26.027397260273972,12.32876712328767,54.794520547945204,,0.5,0.5,0.5,40.4,30.7,50.7,42.3,71.0,50.1,28.4,2.3,50.0,43.5,59.9,R32,10,False,False,False,False,False,251
2026,Central Connecticut State,12,18,45,0.6,-12.5,-9.93,73.8,70.9,76.9,35.8,34.9,31.2,27.5,30.4,16.2,104.4,116.9,,,,,,,,,,289.0,,,65.9,14.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,0.2141,51.6,50.2,56.43835616438356,89.58904109589041,84.38356164383562,50.821917808219176,63.42465753424658,41.50684931506849,8.493150684931507,,0.5,0.5,0.5,36.5,13.5,61.2,86.9,40.3,50.1,27.1,-13.6,50.0,43.5,50.3,R32,10,False,False,False,False,False,252
2026,IU Indy,3,7,128,0.219,-11.8,-4.14,83.5,88.3,72.7,32.4,42.1,21.7,28.7,35.6,15.9,105.8,117.6,,,,,,,,,,319.0,,,74.7,19.2,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.9,0.2291,52.2,58.2,49.589041095890416,92.05479452054794,82.87671232876713,46.16438356164384,53.6986301369863,4.2465753424657535,49.86301369863014,,0.5,0.5,0.5,42.7,14.4,49.0,76.2,58.0,50.1,18.3,-3.9,50.0,43.4,54.5,R32,12,False,False,False,False,False,253
2026,Rice,7,13,251,0.419,-4.0,0.3,73.9,74.5,68.5,34.3,44.1,33.9,35.3,34.6,17.9,108.1,112.1,,,,,,,,,,243.0,,,66.6,15.7,34.0,0.5,0.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,0.3984,48.5,51.0,39.31506849315068,74.65753424657534,59.45205479452055,76.98630136986301,8.493150684931507,8.63013698630137,85.61643835616438,,0.5,0.5,0.5,46.8,35.2,36.8,28.6,81.5,50.1,29.3,5.9,50.0,42.9,64.1,R32,10,False,False,False,False,False,254
2026,Jackson State,10,12,129,0.364,-18.0,-5.96,70.2,83.8,75.8,31.5,43.2,37.1,29.0,37.3,19.2,100.4,118.4,,,,,,,,,,,,,70.6,16.1,34.9,1.0,0.143,-34.3,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,0.1313,45.9,53.5,70.54794520547945,93.15068493150685,93.83561643835617,92.32876712328768,51.64383561643836,0.821917808219178,14.794520547945206,,0.5,0.5,0.5,38.8,26.9,43.3,61.5,58.0,50.1,46.2,-19.3,50.0,42.9,57.1,R32,8,False,False,False,False,True,255
2026,Louisiana-Monroe,1,4,154,0.125,-21.2,-4.84,72.4,83.9,73.1,32.2,41.9,38.8,25.1,35.4,16.9,100.3,121.5,,,,,,,,,,,,,71.2,15.7,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.1,0.0992,47.8,57.1,71.23287671232876,97.67123287671234,96.43835616438356,60.95890410958904,76.84931506849315,5.068493150684931,44.794520547945204,,0.5,0.5,0.5,35.2,24.8,45.9,75.2,44.6,50.1,49.8,-25.0,50.0,42.8,53.8,R32,7,False,False,False,False,True,256
2026,Colgate,11,18,55,0.545,-6.0,-5.37,76.4,74.6,74.9,35.6,35.0,29.7,26.6,29.3,14.6,107.7,113.7,,,,,,,,,,226.0,,,67.8,15.3,34.8,0.5,0.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.9,0.3501,53.3,52.2,41.369863013698634,82.32876712328768,65.20547945205479,28.63013698630137,70.0,55.06849315068493,23.013698630136986,,0.5,0.5,0.5,37.2,30.4,63.5,54.0,36.5,50.1,31.3,-0.9,50.0,42.7,54.5,R32,10,False,False,False,False,False,257
2026,Boston University,10,17,27,0.5,-7.8,-8.22,75.5,73.9,72.89999999999999,39.5,44.2,31.1,27.8,27.6,17.8,111.5,119.3,,,,,,,,,,,,,64.2,13.1,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.7,0.3164,58.1,53.7,29.315068493150687,94.52054794520548,71.5068493150685,75.20547945205479,60.95890410958904,70.54794520547945,47.671232876712324,,0.5,0.5,0.5,20.1,38.5,49.2,72.0,33.8,50.1,59.0,-20.5,50.0,42.5,53.0,R32,6,False,False,False,False,True,258
2026,Purdue Fort Wayne,11,17,246,0.531,-8.1,-2.7,78.1,77.1,71.1,34.2,45.3,30.6,22.9,34.5,14.5,104.8,112.9,,,,,,,,,,254.0,,,68.7,19.1,37.9,0.5,0.333,15.3,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,0.2984,52.6,56.1,54.109589041095894,77.3972602739726,72.87671232876713,27.671232876712327,78.9041095890411,9.315068493150685,63.561643835616444,,0.5,0.5,0.5,48.9,26.4,53.4,48.1,46.9,50.1,31.6,-5.2,50.0,42.5,57.2,R32,10,False,False,False,False,False,259
2026,Central Michigan,6,10,46,0.323,-8.1,-2.46,73.4,76.9,69.89999999999999,33.9,34.0,31.4,29.2,34.3,18.1,105.6,113.7,,,,,,,,,,280.0,,,68.0,17.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,0.299,51.8,54.0,50.273972602739725,82.32876712328768,72.87671232876713,79.86301369863014,50.0,10.273972602739725,73.42465753424658,,0.5,0.5,0.5,42.0,23.8,38.0,64.1,59.6,50.1,26.7,-2.9,50.0,42.4,57.6,R32,10,False,False,False,False,False,260
2026,Drake,6,14,72,0.412,-3.6,1.46,75.1,74.8,71.89999999999999,34.0,45.7,33.5,26.6,29.9,15.0,109.0,112.6,,,,,,,,,,199.0,,,68.1,14.6,36.4,0.5,0.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.4062,51.4,52.6,36.84931506849315,75.75342465753425,57.12328767123288,32.465753424657535,70.0,49.45205479452055,56.71232876712329,,0.5,0.5,0.5,35.8,39.3,53.3,44.0,40.0,50.1,36.2,3.1,50.0,42.2,57.2,R32,9,False,False,False,False,False,261
2026,Buffalo,7,17,34,0.531,-3.8,-3.98,78.0,76.2,73.4,37.9,45.4,39.7,27.4,31.3,16.0,112.0,115.8,,,,,,,,,,195.0,,,67.4,18.0,35.1,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,0.4073,55.3,55.2,28.21917808219178,86.16438356164383,58.49315068493151,47.94520547945205,64.38356164383562,33.28767123287671,40.821917808219176,,0.5,0.5,0.5,41.3,36.8,56.9,32.1,48.0,50.1,35.3,1.5,50.0,41.9,59.7,R32,9,False,False,False,False,False,262
2026,Pepperdine,4,9,237,0.281,-7.8,3.46,72.2,79.6,75.0,31.4,39.2,33.8,29.1,34.0,18.3,104.1,111.9,,,,,,,,,,274.0,,,69.3,16.5,35.5,0.5,0.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,0.304,47.6,54.2,57.67123287671233,72.73972602739725,71.5068493150685,81.78082191780823,50.821917808219176,10.95890410958904,21.91780821917808,,0.5,0.5,0.5,44.3,27.4,44.4,45.5,59.3,50.1,22.2,5.2,50.0,41.6,60.4,R32,11,False,False,False,False,False,263
2026,Hampton,7,13,108,0.406,-11.4,-4.53,69.9,70.8,71.7,28.8,37.1,39.2,32.9,30.0,17.0,100.6,112.0,,,,,,,,,,270.0,,,66.4,17.2,32.1,1.0,0.75,5.8,,,,,,,,,,,,,,,,,,,,,,,,,-14.5,0.225,45.7,52.0,70.13698630136986,73.6986301369863,81.5068493150685,64.10958904109589,19.726027397260275,47.94520547945205,58.76712328767123,,0.5,0.5,0.5,46.4,18.0,40.0,63.1,58.3,50.1,26.5,-8.5,50.0,41.5,58.4,R32,10,False,False,False,False,False,264
